:START_ID, :END_ID,:TYPE
VMR_2_101171,VMR_SPACE_2,SUBSET
VMR_2_101172,VMR_SPACE_2,SUBSET
VMR_2_101173,VMR_SPACE_2,SUBSET
VMR_2_101174,VMR_SPACE_2,SUBSET
VMR_2_101175,VMR_SPACE_2,SUBSET
VMR_2_101176,VMR_SPACE_2,SUBSET
VMR_2_101177,VMR_SPACE_2,SUBSET
VMR_2_101178,VMR_SPACE_2,SUBSET
VMR_2_101179,VMR_SPACE_2,SUBSET
VMR_2_101180,VMR_SPACE_2,SUBSET
VMR_2_101181,VMR_SPACE_2,SUBSET
VMR_2_101182,VMR_SPACE_2,SUBSET
VMR_2_101183,VMR_SPACE_2,SUBSET
VMR_2_101184,VMR_SPACE_2,SUBSET
VMR_2_101185,VMR_SPACE_2,SUBSET
VMR_2_101186,VMR_SPACE_2,SUBSET
VMR_2_101187,VMR_SPACE_2,SUBSET
VMR_2_101188,VMR_SPACE_2,SUBSET
VMR_2_101189,VMR_SPACE_2,SUBSET
VMR_2_101190,VMR_SPACE_2,SUBSET
VMR_2_101191,VMR_SPACE_2,SUBSET
VMR_2_101192,VMR_SPACE_2,SUBSET
VMR_2_101193,VMR_SPACE_2,SUBSET
VMR_2_101194,VMR_SPACE_2,SUBSET
VMR_2_101195,VMR_SPACE_2,SUBSET
VMR_2_101196,VMR_SPACE_2,SUBSET
VMR_2_101197,VMR_SPACE_2,SUBSET
VMR_2_101198,VMR_SPACE_2,SUBSET
VMR_2_101199,VMR_SPACE_2,SUBSET
VMR_2_101200,VMR_SPACE_2,SUBSET
VMR_2_101201,VMR_SPACE_2,SUBSET
VMR_2_101202,VMR_SPACE_2,SUBSET
VMR_2_101203,VMR_SPACE_2,SUBSET
VMR_2_101204,VMR_SPACE_2,SUBSET
VMR_2_101205,VMR_SPACE_2,SUBSET
VMR_2_101206,VMR_SPACE_2,SUBSET
VMR_2_101207,VMR_SPACE_2,SUBSET
VMR_2_101208,VMR_SPACE_2,SUBSET
VMR_2_101209,VMR_SPACE_2,SUBSET
VMR_2_101210,VMR_SPACE_2,SUBSET
VMR_2_101211,VMR_SPACE_2,SUBSET
VMR_2_101212,VMR_SPACE_2,SUBSET
VMR_2_101213,VMR_SPACE_2,SUBSET
VMR_2_101214,VMR_SPACE_2,SUBSET
VMR_2_101215,VMR_SPACE_2,SUBSET
VMR_2_101216,VMR_SPACE_2,SUBSET
VMR_2_101217,VMR_SPACE_2,SUBSET
VMR_2_101218,VMR_SPACE_2,SUBSET
VMR_2_101219,VMR_SPACE_2,SUBSET
VMR_2_101220,VMR_SPACE_2,SUBSET
VMR_2_101221,VMR_SPACE_2,SUBSET
VMR_2_101222,VMR_SPACE_2,SUBSET
VMR_2_101223,VMR_SPACE_2,SUBSET
VMR_2_101224,VMR_SPACE_2,SUBSET
VMR_2_101225,VMR_SPACE_2,SUBSET
VMR_2_101226,VMR_SPACE_2,SUBSET
VMR_2_101227,VMR_SPACE_2,SUBSET
VMR_2_101228,VMR_SPACE_2,SUBSET
VMR_2_101229,VMR_SPACE_2,SUBSET
VMR_2_101230,VMR_SPACE_2,SUBSET
VMR_2_101231,VMR_SPACE_2,SUBSET
VMR_2_101232,VMR_SPACE_2,SUBSET
VMR_2_101233,VMR_SPACE_2,SUBSET
VMR_2_101234,VMR_SPACE_2,SUBSET
VMR_2_101235,VMR_SPACE_2,SUBSET
VMR_2_101236,VMR_SPACE_2,SUBSET
VMR_2_101237,VMR_SPACE_2,SUBSET
VMR_2_101238,VMR_SPACE_2,SUBSET
VMR_2_101239,VMR_SPACE_2,SUBSET
VMR_2_101240,VMR_SPACE_2,SUBSET
VMR_2_101241,VMR_SPACE_2,SUBSET
VMR_2_101242,VMR_SPACE_2,SUBSET
VMR_2_101243,VMR_SPACE_2,SUBSET
VMR_2_101244,VMR_SPACE_2,SUBSET
VMR_2_101245,VMR_SPACE_2,SUBSET
VMR_2_101246,VMR_SPACE_2,SUBSET
VMR_2_101247,VMR_SPACE_2,SUBSET
VMR_2_101248,VMR_SPACE_2,SUBSET
VMR_2_101249,VMR_SPACE_2,SUBSET
VMR_2_101250,VMR_SPACE_2,SUBSET
VMR_2_101251,VMR_SPACE_2,SUBSET
VMR_2_101252,VMR_SPACE_2,SUBSET
VMR_2_101253,VMR_SPACE_2,SUBSET
VMR_2_101254,VMR_SPACE_2,SUBSET
VMR_2_101255,VMR_SPACE_2,SUBSET
VMR_2_101256,VMR_SPACE_2,SUBSET
VMR_2_101257,VMR_SPACE_2,SUBSET
VMR_2_101258,VMR_SPACE_2,SUBSET
VMR_2_101259,VMR_SPACE_2,SUBSET
VMR_2_101260,VMR_SPACE_2,SUBSET
VMR_2_101261,VMR_SPACE_2,SUBSET
VMR_2_101262,VMR_SPACE_2,SUBSET
VMR_2_101263,VMR_SPACE_2,SUBSET
VMR_2_101264,VMR_SPACE_2,SUBSET
VMR_2_101265,VMR_SPACE_2,SUBSET
VMR_2_101266,VMR_SPACE_2,SUBSET
VMR_2_101267,VMR_SPACE_2,SUBSET
VMR_2_101268,VMR_SPACE_2,SUBSET
VMR_2_101269,VMR_SPACE_2,SUBSET
VMR_2_101270,VMR_SPACE_2,SUBSET
VMR_2_101271,VMR_SPACE_2,SUBSET
VMR_2_101272,VMR_SPACE_2,SUBSET
VMR_2_101273,VMR_SPACE_2,SUBSET
VMR_2_101274,VMR_SPACE_2,SUBSET
VMR_2_101275,VMR_SPACE_2,SUBSET
VMR_2_101276,VMR_SPACE_2,SUBSET
VMR_2_101277,VMR_SPACE_2,SUBSET
VMR_2_101278,VMR_SPACE_2,SUBSET
VMR_2_101279,VMR_SPACE_2,SUBSET
VMR_2_101280,VMR_SPACE_2,SUBSET
VMR_2_101281,VMR_SPACE_2,SUBSET
VMR_2_101282,VMR_SPACE_2,SUBSET
VMR_2_101283,VMR_SPACE_2,SUBSET
VMR_2_101284,VMR_SPACE_2,SUBSET
VMR_2_101285,VMR_SPACE_2,SUBSET
VMR_2_101286,VMR_SPACE_2,SUBSET
VMR_2_101287,VMR_SPACE_2,SUBSET
VMR_2_101288,VMR_SPACE_2,SUBSET
VMR_2_101289,VMR_SPACE_2,SUBSET
VMR_2_101290,VMR_SPACE_2,SUBSET
VMR_2_101291,VMR_SPACE_2,SUBSET
VMR_2_101292,VMR_SPACE_2,SUBSET
VMR_2_101293,VMR_SPACE_2,SUBSET
VMR_2_101294,VMR_SPACE_2,SUBSET
VMR_2_101295,VMR_SPACE_2,SUBSET
VMR_2_101296,VMR_SPACE_2,SUBSET
VMR_2_101297,VMR_SPACE_2,SUBSET
VMR_2_101298,VMR_SPACE_2,SUBSET
VMR_2_101299,VMR_SPACE_2,SUBSET
VMR_2_101300,VMR_SPACE_2,SUBSET
VMR_2_101301,VMR_SPACE_2,SUBSET
VMR_2_101302,VMR_SPACE_2,SUBSET
VMR_2_101303,VMR_SPACE_2,SUBSET
VMR_2_101304,VMR_SPACE_2,SUBSET
VMR_2_101305,VMR_SPACE_2,SUBSET
VMR_2_101306,VMR_SPACE_2,SUBSET
VMR_2_101307,VMR_SPACE_2,SUBSET
VMR_2_101308,VMR_SPACE_2,SUBSET
VMR_2_101309,VMR_SPACE_2,SUBSET
VMR_2_101310,VMR_SPACE_2,SUBSET
VMR_2_101311,VMR_SPACE_2,SUBSET
VMR_2_101312,VMR_SPACE_2,SUBSET
VMR_2_101313,VMR_SPACE_2,SUBSET
VMR_2_101314,VMR_SPACE_2,SUBSET
VMR_2_101315,VMR_SPACE_2,SUBSET
VMR_2_101316,VMR_SPACE_2,SUBSET
VMR_2_101317,VMR_SPACE_2,SUBSET
VMR_2_101318,VMR_SPACE_2,SUBSET
VMR_2_101319,VMR_SPACE_2,SUBSET
VMR_2_101320,VMR_SPACE_2,SUBSET
VMR_2_101321,VMR_SPACE_2,SUBSET
VMR_2_101322,VMR_SPACE_2,SUBSET
VMR_2_101323,VMR_SPACE_2,SUBSET
VMR_2_101324,VMR_SPACE_2,SUBSET
VMR_2_101325,VMR_SPACE_2,SUBSET
VMR_2_101326,VMR_SPACE_2,SUBSET
VMR_2_101327,VMR_SPACE_2,SUBSET
VMR_2_101328,VMR_SPACE_2,SUBSET
VMR_2_101329,VMR_SPACE_2,SUBSET
VMR_2_101330,VMR_SPACE_2,SUBSET
VMR_2_101331,VMR_SPACE_2,SUBSET
VMR_2_101332,VMR_SPACE_2,SUBSET
VMR_2_101333,VMR_SPACE_2,SUBSET
VMR_2_101334,VMR_SPACE_2,SUBSET
VMR_2_101335,VMR_SPACE_2,SUBSET
VMR_2_101336,VMR_SPACE_2,SUBSET
VMR_2_101337,VMR_SPACE_2,SUBSET
VMR_2_101338,VMR_SPACE_2,SUBSET
VMR_2_101339,VMR_SPACE_2,SUBSET
VMR_2_101340,VMR_SPACE_2,SUBSET
VMR_2_101341,VMR_SPACE_2,SUBSET
VMR_2_101342,VMR_SPACE_2,SUBSET
VMR_2_101343,VMR_SPACE_2,SUBSET
VMR_2_101344,VMR_SPACE_2,SUBSET
VMR_2_101345,VMR_SPACE_2,SUBSET
VMR_2_101346,VMR_SPACE_2,SUBSET
VMR_2_101347,VMR_SPACE_2,SUBSET
VMR_2_101348,VMR_SPACE_2,SUBSET
VMR_2_101349,VMR_SPACE_2,SUBSET
VMR_2_101350,VMR_SPACE_2,SUBSET
VMR_2_101351,VMR_SPACE_2,SUBSET
VMR_2_101352,VMR_SPACE_2,SUBSET
VMR_2_101353,VMR_SPACE_2,SUBSET
VMR_2_101354,VMR_SPACE_2,SUBSET
VMR_2_101355,VMR_SPACE_2,SUBSET
VMR_2_101356,VMR_SPACE_2,SUBSET
VMR_2_101357,VMR_SPACE_2,SUBSET
VMR_2_101358,VMR_SPACE_2,SUBSET
VMR_2_101359,VMR_SPACE_2,SUBSET
VMR_2_101360,VMR_SPACE_2,SUBSET
VMR_2_101361,VMR_SPACE_2,SUBSET
VMR_2_101362,VMR_SPACE_2,SUBSET
VMR_2_101363,VMR_SPACE_2,SUBSET
VMR_2_101364,VMR_SPACE_2,SUBSET
VMR_2_101365,VMR_SPACE_2,SUBSET
VMR_2_101366,VMR_SPACE_2,SUBSET
VMR_2_101367,VMR_SPACE_2,SUBSET
VMR_2_101368,VMR_SPACE_2,SUBSET
VMR_2_101369,VMR_SPACE_2,SUBSET
VMR_2_101370,VMR_SPACE_2,SUBSET
VMR_2_101371,VMR_SPACE_2,SUBSET
VMR_2_101372,VMR_SPACE_2,SUBSET
VMR_2_101373,VMR_SPACE_2,SUBSET
VMR_2_101374,VMR_SPACE_2,SUBSET
VMR_2_101375,VMR_SPACE_2,SUBSET
VMR_2_101376,VMR_SPACE_2,SUBSET
VMR_2_101377,VMR_SPACE_2,SUBSET
VMR_2_101378,VMR_SPACE_2,SUBSET
VMR_2_101379,VMR_SPACE_2,SUBSET
VMR_2_101380,VMR_SPACE_2,SUBSET
VMR_2_101381,VMR_SPACE_2,SUBSET
VMR_2_101382,VMR_SPACE_2,SUBSET
VMR_2_101383,VMR_SPACE_2,SUBSET
VMR_2_101384,VMR_SPACE_2,SUBSET
VMR_2_101385,VMR_SPACE_2,SUBSET
VMR_2_101386,VMR_SPACE_2,SUBSET
VMR_2_101387,VMR_SPACE_2,SUBSET
VMR_2_101388,VMR_SPACE_2,SUBSET
VMR_2_101389,VMR_SPACE_2,SUBSET
VMR_2_101390,VMR_SPACE_2,SUBSET
VMR_2_101391,VMR_SPACE_2,SUBSET
VMR_2_101392,VMR_SPACE_2,SUBSET
VMR_2_101393,VMR_SPACE_2,SUBSET
VMR_2_101394,VMR_SPACE_2,SUBSET
VMR_2_101395,VMR_SPACE_2,SUBSET
VMR_2_101396,VMR_SPACE_2,SUBSET
VMR_2_101397,VMR_SPACE_2,SUBSET
VMR_2_101398,VMR_SPACE_2,SUBSET
VMR_2_101399,VMR_SPACE_2,SUBSET
VMR_2_101400,VMR_SPACE_2,SUBSET
VMR_2_101401,VMR_SPACE_2,SUBSET
VMR_2_101402,VMR_SPACE_2,SUBSET
VMR_2_101403,VMR_SPACE_2,SUBSET
VMR_2_101404,VMR_SPACE_2,SUBSET
VMR_2_101405,VMR_SPACE_2,SUBSET
VMR_2_101406,VMR_SPACE_2,SUBSET
VMR_2_101406,MO_1_5902,MAP
VMR_2_101407,VMR_SPACE_2,SUBSET
VMR_2_101408,VMR_SPACE_2,SUBSET
VMR_2_101409,VMR_SPACE_2,SUBSET
VMR_2_101410,VMR_SPACE_2,SUBSET
VMR_2_101411,VMR_SPACE_2,SUBSET
VMR_2_101412,VMR_SPACE_2,SUBSET
VMR_2_101413,VMR_SPACE_2,SUBSET
VMR_2_101414,VMR_SPACE_2,SUBSET
VMR_2_101415,VMR_SPACE_2,SUBSET
VMR_2_101416,VMR_SPACE_2,SUBSET
VMR_2_101417,VMR_SPACE_2,SUBSET
VMR_2_101418,VMR_SPACE_2,SUBSET
VMR_2_101419,VMR_SPACE_2,SUBSET
VMR_2_101420,VMR_SPACE_2,SUBSET
VMR_2_101421,VMR_SPACE_2,SUBSET
VMR_2_101422,VMR_SPACE_2,SUBSET
VMR_2_101423,VMR_SPACE_2,SUBSET
VMR_2_101424,VMR_SPACE_2,SUBSET
VMR_2_101425,VMR_SPACE_2,SUBSET
VMR_2_101426,VMR_SPACE_2,SUBSET
VMR_2_101427,VMR_SPACE_2,SUBSET
VMR_2_101428,VMR_SPACE_2,SUBSET
VMR_2_101429,VMR_SPACE_2,SUBSET
VMR_2_101430,VMR_SPACE_2,SUBSET
VMR_2_101431,VMR_SPACE_2,SUBSET
VMR_2_101432,VMR_SPACE_2,SUBSET
VMR_2_101433,VMR_SPACE_2,SUBSET
VMR_2_101434,VMR_SPACE_2,SUBSET
VMR_2_101435,VMR_SPACE_2,SUBSET
VMR_2_101436,VMR_SPACE_2,SUBSET
VMR_2_101437,VMR_SPACE_2,SUBSET
VMR_2_101438,VMR_SPACE_2,SUBSET
VMR_2_101439,VMR_SPACE_2,SUBSET
VMR_2_101440,VMR_SPACE_2,SUBSET
VMR_2_101441,VMR_SPACE_2,SUBSET
VMR_2_101442,VMR_SPACE_2,SUBSET
VMR_2_101443,VMR_SPACE_2,SUBSET
VMR_2_101444,VMR_SPACE_2,SUBSET
VMR_2_101445,VMR_SPACE_2,SUBSET
VMR_2_101446,VMR_SPACE_2,SUBSET
VMR_2_101447,VMR_SPACE_2,SUBSET
VMR_2_101448,VMR_SPACE_2,SUBSET
VMR_2_101449,VMR_SPACE_2,SUBSET
VMR_2_101450,VMR_SPACE_2,SUBSET
VMR_2_101451,VMR_SPACE_2,SUBSET
VMR_2_101452,VMR_SPACE_2,SUBSET
VMR_2_101453,VMR_SPACE_2,SUBSET
VMR_2_101454,VMR_SPACE_2,SUBSET
VMR_2_101455,VMR_SPACE_2,SUBSET
VMR_2_101456,VMR_SPACE_2,SUBSET
VMR_2_101457,VMR_SPACE_2,SUBSET
VMR_2_101458,VMR_SPACE_2,SUBSET
VMR_2_101459,VMR_SPACE_2,SUBSET
VMR_2_101460,VMR_SPACE_2,SUBSET
VMR_2_101461,VMR_SPACE_2,SUBSET
VMR_2_101462,VMR_SPACE_2,SUBSET
VMR_2_101463,VMR_SPACE_2,SUBSET
VMR_2_101464,VMR_SPACE_2,SUBSET
VMR_2_101465,VMR_SPACE_2,SUBSET
VMR_2_101466,VMR_SPACE_2,SUBSET
VMR_2_101467,VMR_SPACE_2,SUBSET
VMR_2_101468,VMR_SPACE_2,SUBSET
VMR_2_101469,VMR_SPACE_2,SUBSET
VMR_2_101470,VMR_SPACE_2,SUBSET
VMR_2_101471,VMR_SPACE_2,SUBSET
VMR_2_101472,VMR_SPACE_2,SUBSET
VMR_2_101473,VMR_SPACE_2,SUBSET
VMR_2_101474,VMR_SPACE_2,SUBSET
VMR_2_101475,VMR_SPACE_2,SUBSET
VMR_2_101476,VMR_SPACE_2,SUBSET
VMR_2_101477,VMR_SPACE_2,SUBSET
VMR_2_101478,VMR_SPACE_2,SUBSET
VMR_2_101479,VMR_SPACE_2,SUBSET
VMR_2_101480,VMR_SPACE_2,SUBSET
VMR_2_101481,VMR_SPACE_2,SUBSET
VMR_2_101482,VMR_SPACE_2,SUBSET
VMR_2_101483,VMR_SPACE_2,SUBSET
VMR_2_101484,VMR_SPACE_2,SUBSET
VMR_2_101485,VMR_SPACE_2,SUBSET
VMR_2_101486,VMR_SPACE_2,SUBSET
VMR_2_101487,VMR_SPACE_2,SUBSET
VMR_2_101488,VMR_SPACE_2,SUBSET
VMR_2_101489,VMR_SPACE_2,SUBSET
VMR_2_101490,VMR_SPACE_2,SUBSET
VMR_2_101491,VMR_SPACE_2,SUBSET
VMR_2_101492,VMR_SPACE_2,SUBSET
VMR_2_101493,VMR_SPACE_2,SUBSET
VMR_2_101494,VMR_SPACE_2,SUBSET
VMR_2_101495,VMR_SPACE_2,SUBSET
VMR_2_101496,VMR_SPACE_2,SUBSET
VMR_2_101497,VMR_SPACE_2,SUBSET
VMR_2_101498,VMR_SPACE_2,SUBSET
VMR_2_101499,VMR_SPACE_2,SUBSET
VMR_2_101500,VMR_SPACE_2,SUBSET
VMR_2_101501,VMR_SPACE_2,SUBSET
VMR_2_101502,VMR_SPACE_2,SUBSET
VMR_2_101503,VMR_SPACE_2,SUBSET
VMR_2_101504,VMR_SPACE_2,SUBSET
VMR_2_101505,VMR_SPACE_2,SUBSET
VMR_2_101506,VMR_SPACE_2,SUBSET
VMR_2_101507,VMR_SPACE_2,SUBSET
VMR_2_101508,VMR_SPACE_2,SUBSET
VMR_2_101509,VMR_SPACE_2,SUBSET
VMR_2_101510,VMR_SPACE_2,SUBSET
VMR_2_101511,VMR_SPACE_2,SUBSET
VMR_2_101512,VMR_SPACE_2,SUBSET
VMR_2_101513,VMR_SPACE_2,SUBSET
VMR_2_101514,VMR_SPACE_2,SUBSET
VMR_2_101515,VMR_SPACE_2,SUBSET
VMR_2_101516,VMR_SPACE_2,SUBSET
VMR_2_101517,VMR_SPACE_2,SUBSET
VMR_2_101518,VMR_SPACE_2,SUBSET
VMR_2_101519,VMR_SPACE_2,SUBSET
VMR_2_101520,VMR_SPACE_2,SUBSET
VMR_2_101521,VMR_SPACE_2,SUBSET
VMR_2_101522,VMR_SPACE_2,SUBSET
VMR_2_101523,VMR_SPACE_2,SUBSET
VMR_2_101524,VMR_SPACE_2,SUBSET
VMR_2_101525,VMR_SPACE_2,SUBSET
VMR_2_101526,VMR_SPACE_2,SUBSET
VMR_2_101527,VMR_SPACE_2,SUBSET
VMR_2_101528,VMR_SPACE_2,SUBSET
VMR_2_101528,MO_1_6599,MAP
VMR_2_101529,VMR_SPACE_2,SUBSET
VMR_2_101529,MO_1_5313,MAP
VMR_2_101530,VMR_SPACE_2,SUBSET
VMR_2_101531,VMR_SPACE_2,SUBSET
VMR_2_101532,VMR_SPACE_2,SUBSET
VMR_2_101533,VMR_SPACE_2,SUBSET
VMR_2_101534,VMR_SPACE_2,SUBSET
VMR_2_101535,VMR_SPACE_2,SUBSET
VMR_2_101536,VMR_SPACE_2,SUBSET
VMR_2_101537,VMR_SPACE_2,SUBSET
VMR_2_101538,VMR_SPACE_2,SUBSET
VMR_2_101539,VMR_SPACE_2,SUBSET
VMR_2_101540,VMR_SPACE_2,SUBSET
VMR_2_101541,VMR_SPACE_2,SUBSET
VMR_2_101542,VMR_SPACE_2,SUBSET
VMR_2_101543,VMR_SPACE_2,SUBSET
VMR_2_101544,VMR_SPACE_2,SUBSET
VMR_2_101545,VMR_SPACE_2,SUBSET
VMR_2_101546,VMR_SPACE_2,SUBSET
VMR_2_101547,VMR_SPACE_2,SUBSET
VMR_2_101548,VMR_SPACE_2,SUBSET
VMR_2_101549,VMR_SPACE_2,SUBSET
VMR_2_101550,VMR_SPACE_2,SUBSET
VMR_2_101551,VMR_SPACE_2,SUBSET
VMR_2_101552,VMR_SPACE_2,SUBSET
VMR_2_101553,VMR_SPACE_2,SUBSET
VMR_2_101554,VMR_SPACE_2,SUBSET
VMR_2_101555,VMR_SPACE_2,SUBSET
VMR_2_101556,VMR_SPACE_2,SUBSET
VMR_2_101557,VMR_SPACE_2,SUBSET
VMR_2_101558,VMR_SPACE_2,SUBSET
VMR_2_101559,VMR_SPACE_2,SUBSET
VMR_2_101560,VMR_SPACE_2,SUBSET
VMR_2_101561,VMR_SPACE_2,SUBSET
VMR_2_101562,VMR_SPACE_2,SUBSET
VMR_2_101563,VMR_SPACE_2,SUBSET
VMR_2_101564,VMR_SPACE_2,SUBSET
VMR_2_101565,VMR_SPACE_2,SUBSET
VMR_2_101566,VMR_SPACE_2,SUBSET
VMR_2_101567,VMR_SPACE_2,SUBSET
VMR_2_101568,VMR_SPACE_2,SUBSET
VMR_2_101569,VMR_SPACE_2,SUBSET
VMR_2_101570,VMR_SPACE_2,SUBSET
VMR_2_101571,VMR_SPACE_2,SUBSET
VMR_2_101572,VMR_SPACE_2,SUBSET
VMR_2_101573,VMR_SPACE_2,SUBSET
VMR_2_101574,VMR_SPACE_2,SUBSET
VMR_2_101575,VMR_SPACE_2,SUBSET
VMR_2_101576,VMR_SPACE_2,SUBSET
VMR_2_101577,VMR_SPACE_2,SUBSET
VMR_2_101578,VMR_SPACE_2,SUBSET
VMR_2_101579,VMR_SPACE_2,SUBSET
VMR_2_101580,VMR_SPACE_2,SUBSET
VMR_2_101581,VMR_SPACE_2,SUBSET
VMR_2_101582,VMR_SPACE_2,SUBSET
VMR_2_101583,VMR_SPACE_2,SUBSET
VMR_2_101584,VMR_SPACE_2,SUBSET
VMR_2_101585,VMR_SPACE_2,SUBSET
VMR_2_101586,VMR_SPACE_2,SUBSET
VMR_2_101587,VMR_SPACE_2,SUBSET
VMR_2_101588,VMR_SPACE_2,SUBSET
VMR_2_101589,VMR_SPACE_2,SUBSET
VMR_2_101590,VMR_SPACE_2,SUBSET
VMR_2_101591,VMR_SPACE_2,SUBSET
VMR_2_101592,VMR_SPACE_2,SUBSET
VMR_2_101593,VMR_SPACE_2,SUBSET
VMR_2_101594,VMR_SPACE_2,SUBSET
VMR_2_101595,VMR_SPACE_2,SUBSET
VMR_2_101596,VMR_SPACE_2,SUBSET
VMR_2_101597,VMR_SPACE_2,SUBSET
VMR_2_101598,VMR_SPACE_2,SUBSET
VMR_2_101599,VMR_SPACE_2,SUBSET
VMR_2_101600,VMR_SPACE_2,SUBSET
VMR_2_101601,VMR_SPACE_2,SUBSET
VMR_2_101602,VMR_SPACE_2,SUBSET
VMR_2_101603,VMR_SPACE_2,SUBSET
VMR_2_101604,VMR_SPACE_2,SUBSET
VMR_2_101605,VMR_SPACE_2,SUBSET
VMR_2_101606,VMR_SPACE_2,SUBSET
VMR_2_101607,VMR_SPACE_2,SUBSET
VMR_2_101608,VMR_SPACE_2,SUBSET
VMR_2_101609,VMR_SPACE_2,SUBSET
VMR_2_101610,VMR_SPACE_2,SUBSET
VMR_2_101611,VMR_SPACE_2,SUBSET
VMR_2_101612,VMR_SPACE_2,SUBSET
VMR_2_101613,VMR_SPACE_2,SUBSET
VMR_2_101614,VMR_SPACE_2,SUBSET
VMR_2_101615,VMR_SPACE_2,SUBSET
VMR_2_101616,VMR_SPACE_2,SUBSET
VMR_2_101617,VMR_SPACE_2,SUBSET
VMR_2_101618,VMR_SPACE_2,SUBSET
VMR_2_101619,VMR_SPACE_2,SUBSET
VMR_2_101620,VMR_SPACE_2,SUBSET
VMR_2_101621,VMR_SPACE_2,SUBSET
VMR_2_101622,VMR_SPACE_2,SUBSET
VMR_2_101623,VMR_SPACE_2,SUBSET
VMR_2_101624,VMR_SPACE_2,SUBSET
VMR_2_101625,VMR_SPACE_2,SUBSET
VMR_2_101626,VMR_SPACE_2,SUBSET
VMR_2_101626,MO_1_6339,MAP
VMR_2_101627,VMR_SPACE_2,SUBSET
VMR_2_101627,MO_1_5375,MAP
VMR_2_101628,VMR_SPACE_2,SUBSET
VMR_2_101628,MO_1_6340,MAP
VMR_2_101629,VMR_SPACE_2,SUBSET
VMR_2_101629,MO_1_5376,MAP
VMR_2_101630,VMR_SPACE_2,SUBSET
VMR_2_101630,MO_1_4693,MAP
VMR_2_101631,VMR_SPACE_2,SUBSET
VMR_2_101631,MO_1_4692,MAP
VMR_2_101632,VMR_SPACE_2,SUBSET
VMR_2_101632,MO_1_6754,MAP
VMR_2_101633,VMR_SPACE_2,SUBSET
VMR_2_101633,MO_1_6422,MAP
VMR_2_101634,VMR_SPACE_2,SUBSET
VMR_2_101634,MO_1_6755,MAP
VMR_2_101635,VMR_SPACE_2,SUBSET
VMR_2_101635,MO_1_6423,MAP
VMR_2_101636,VMR_SPACE_2,SUBSET
VMR_2_101636,MO_1_6322,MAP
VMR_2_101637,VMR_SPACE_2,SUBSET
VMR_2_101637,MO_1_6443,MAP
VMR_2_101638,VMR_SPACE_2,SUBSET
VMR_2_101638,MO_1_6444,MAP
VMR_2_101639,VMR_SPACE_2,SUBSET
VMR_2_101639,MO_1_6492,MAP
VMR_2_101640,VMR_SPACE_2,SUBSET
VMR_2_101640,MO_1_5408,MAP
VMR_2_101641,VMR_SPACE_2,SUBSET
VMR_2_101642,VMR_SPACE_2,SUBSET
VMR_2_101643,VMR_SPACE_2,SUBSET
VMR_2_101644,VMR_SPACE_2,SUBSET
VMR_2_101645,VMR_SPACE_2,SUBSET
VMR_2_101646,VMR_SPACE_2,SUBSET
VMR_2_101647,VMR_SPACE_2,SUBSET
VMR_2_101648,VMR_SPACE_2,SUBSET
VMR_2_101649,VMR_SPACE_2,SUBSET
VMR_2_101650,VMR_SPACE_2,SUBSET
VMR_2_101651,VMR_SPACE_2,SUBSET
VMR_2_101652,VMR_SPACE_2,SUBSET
VMR_2_101653,VMR_SPACE_2,SUBSET
VMR_2_101654,VMR_SPACE_2,SUBSET
VMR_2_101654,MO_1_243,MAP
VMR_2_101655,VMR_SPACE_2,SUBSET
VMR_2_101655,MO_1_503,MAP
VMR_2_101656,VMR_SPACE_2,SUBSET
VMR_2_101656,MO_1_244,MAP
VMR_2_101657,VMR_SPACE_2,SUBSET
VMR_2_101658,VMR_SPACE_2,SUBSET
VMR_2_101659,VMR_SPACE_2,SUBSET
VMR_2_101660,VMR_SPACE_2,SUBSET
VMR_2_101661,VMR_SPACE_2,SUBSET
VMR_2_101662,VMR_SPACE_2,SUBSET
VMR_2_101663,VMR_SPACE_2,SUBSET
VMR_2_101664,VMR_SPACE_2,SUBSET
VMR_2_101665,VMR_SPACE_2,SUBSET
VMR_2_101666,VMR_SPACE_2,SUBSET
VMR_2_101667,VMR_SPACE_2,SUBSET
VMR_2_101668,VMR_SPACE_2,SUBSET
VMR_2_101669,VMR_SPACE_2,SUBSET
VMR_2_101670,VMR_SPACE_2,SUBSET
VMR_2_101671,VMR_SPACE_2,SUBSET
VMR_2_101672,VMR_SPACE_2,SUBSET
VMR_2_101673,VMR_SPACE_2,SUBSET
VMR_2_101674,VMR_SPACE_2,SUBSET
VMR_2_101675,VMR_SPACE_2,SUBSET
VMR_2_101676,VMR_SPACE_2,SUBSET
VMR_2_101677,VMR_SPACE_2,SUBSET
VMR_2_101678,VMR_SPACE_2,SUBSET
VMR_2_101679,VMR_SPACE_2,SUBSET
VMR_2_101680,VMR_SPACE_2,SUBSET
VMR_2_101681,VMR_SPACE_2,SUBSET
VMR_2_101682,VMR_SPACE_2,SUBSET
VMR_2_101683,VMR_SPACE_2,SUBSET
VMR_2_101684,VMR_SPACE_2,SUBSET
VMR_2_101685,VMR_SPACE_2,SUBSET
VMR_2_101686,VMR_SPACE_2,SUBSET
VMR_2_101687,VMR_SPACE_2,SUBSET
VMR_2_101688,VMR_SPACE_2,SUBSET
VMR_2_101689,VMR_SPACE_2,SUBSET
VMR_2_101690,VMR_SPACE_2,SUBSET
